OS Version: Unix 4.19.128.0;;;;;;;;
CLR Version: 3.1.10;;;;;;;;
Processor Count: 4;;;;;;;;
;;;;;;;;
Statistics        Avg      Stdev        Max;;;;;;;;
  Reqs/sec       770.95     773.76    4498.99;;;;;;;;
  Latency      130.10ms    29.11ms   604.28ms;;;;;;;;
  Latency Distribution;;;;;;;;
     50%   119.55ms;;;;;;;;
     75%   133.60ms;;;;;;;;
     90%   184.52ms;;;;;;;;
     95%   201.56ms;;;;;;;;
     99%   256.24ms;;;;;;;;
  HTTP codes:;;;;;;;;
    1xx - 0, 2xx - 49988, 3xx - 0, 4xx - 0, 5xx - 0;;;;;;;;
    others - 0;;;;;;;;
  Throughput:    24.92MB/s;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
TS (ms);CPU time (ms);Private Mem (B);Working Set (B);Allocated Mem (B);Gen0 collections;Gen1 collections;Gen2 collections;ThreadPool size
-2147483648;0;222433280;144084992;7402576;1;0;0;5
510;1500;526336000;291995648;160567744;2;1;0;24
1019;3070;697339904;462733312;101434568;3;1;0;6
1520;4740;783921152;549625856;418371512;3;1;0;24
2061;6470;926736384;692187136;191576184;4;2;1;24
2562;8250;952815616;718180352;582454352;4;2;1;24
3087;9880;1019809792;783908864;328698680;5;2;1;24
3588;11520;1079115776;842715136;707199552;5;2;1;24
4090;13190;1137172480;902705152;381008504;6;3;1;21
4591;14890;1150808064;916254720;779030408;6;3;1;23
5099;16510;1152184320;917786624;472183984;7;3;1;22
5607;18150;1084719104;850632704;71421240;8;4;1;4
6113;19890;1084719104;850632704;532673072;8;4;1;21
6627;21600;1084727296;850632704;290913888;9;4;1;4
7129;23310;1091477504;857624576;718315512;9;4;1;20
7643;24970;1156489216;921780224;321017360;10;5;1;4
8144;26650;1156489216;921780224;746098304;10;5;1;4
8645;28360;1156489216;921780224;466004584;11;5;1;4
9150;30070;1174458368;940150784;117271400;12;6;1;4
9653;31770;1174458368;940150784;570728824;12;6;1;4
10155;33380;1177473024;943554560;247720952;13;6;1;18
10656;35110;1177477120;943554560;664619704;13;6;1;17
11158;36770;1227087872;992985088;213140560;14;7;1;4
11659;38500;1227087872;992985088;668154776;14;7;1;4
12161;40090;1227100160;992985088;310485376;15;7;1;16
12662;41810;1227100160;992985088;755528232;15;7;1;16
13164;43419;1239629824;1005428736;258490264;16;8;1;4
13665;45150;1239629824;1005428736;705736320;16;8;1;15
14166;46770;1239638016;1005428736;293694976;17;8;1;14
14668;48520;1239638016;1005428736;722486336;17;8;1;4
15170;50099;1136836608;902578176;287056848;18;9;1;14
15671;51820;1136852992;902578176;710734144;18;9;1;4
16173;53510;1136857088;902578176;442767704;19;9;1;4
16712;55260;1197412352;963129344;67274672;20;10;1;4
17226;57000;1197412352;963129344;520002312;20;10;1;4
17731;58630;1204686848;970387456;162329472;21;10;1;4
18233;60350;1204686848;970387456;602825248;21;10;1;12
18737;62100;1232244736;997822464;173528240;22;11;1;4
19238;63790;1232244736;997822464;614811248;22;11;1;10
19740;65500;1235521536;1001242624;271950232;23;11;1;12
20241;67210;1235521536;1001242624;718506840;23;11;1;4
20742;68800;1256656896;1022820352;223283968;24;12;1;4
21243;70530;1256656896;1022820352;663402696;24;12;1;4
21744;72240;1256673280;1022820352;305901984;25;12;1;4
22246;73940;1256673280;1022820352;747962104;25;12;1;4
22767;75610;1261228032;1027235840;268563632;26;13;1;10
23269;77340;1261228032;1027235840;702325168;26;13;1;4
23770;78950;1261228032;1027235840;299851752;27;13;1;4
24271;80660;1261228032;1027235840;724905744;27;13;1;4
24772;82210;1263390720;1027665920;216504096;28;14;1;4
25274;83950;1263390720;1027665920;657632320;28;14;1;9
25775;85560;1263378432;1027731456;256316344;29;14;1;9
26276;87250;1263378432;1027731456;677383504;29;14;1;4
26778;88850;1268547584;1033101312;194034352;30;15;1;4
27280;90520;1268535296;1033117696;615536016;30;15;1;4
27780;92170;1260134400;1033277440;223030136;31;15;1;4
28282;93880;1260134400;1033277440;639440016;31;15;1;8
28783;95560;1258065920;1031049216;152868288;32;16;1;4
29284;97280;1249665024;1031147520;575086488;32;16;1;4
29786;98930;1249665024;1031147520;162852248;33;16;1;8
30287;100620;1241264128;1031340032;594544728;33;16;1;4
30791;102259;1145344000;935358464;112526784;34;17;1;8
31292;103970;1145344000;935358464;540798096;34;17;1;4
31794;105520;1136943104;935542784;234357240;35;17;1;4
32296;107230;1136943104;935542784;679856792;35;17;1;4
32798;108840;1105133568;912044032;309184424;36;18;1;4
33302;110570;1105133568;912044032;751848200;36;18;1;4
33804;112260;1105330176;912310272;477380040;37;18;1;4
34305;113870;1160077312;973250560;71486776;38;19;1;7
34820;115610;1160077312;973250560;522675336;38;19;1;7
35321;117250;1161846784;975142912;185142976;39;19;1;4
35823;118980;1161846784;975142912;599305648;39;19;1;4
36326;120610;1183768576;1005785088;127109272;40;20;1;4
36827;122300;1183768576;1005785088;576187856;40;20;1;4
37329;123880;1175367680;1003700224;208747536;41;20;1;7
37830;125570;1175367680;1003700224;646209160;41;20;1;4
38331;127250;1170825216;998825984;222568912;42;21;1;4
38832;128930;1170825216;998825984;642742200;42;21;1;7
39333;130530;1172856832;1000988672;268657432;43;21;1;4
39834;132240;1164455936;1001013248;683211528;43;21;1;4
40336;133790;1166315520;1002823680;173670456;44;22;1;4
40837;135490;1166315520;1002823680;591278120;44;22;1;4
41340;137140;1166315520;1002823680;209388576;45;22;1;4
41841;138850;1157914624;1002819584;598268832;45;22;1;4
42342;140460;1145729024;990740480;123358560;46;23;1;7
42843;142200;1145729024;990740480;560729488;46;23;1;4
43345;143920;1149136896;993984512;215372096;47;23;1;4
43846;145609;1149136896;993984512;670317176;47;23;1;7
44347;147210;1148817408;1002696704;194976664;48;24;1;6
44847;148940;1148817408;1002696704;627270056;48;24;1;6
45348;150609;1148817408;1002696704;246112248;49;24;1;4
45849;152290;1148817408;1002696704;656985104;49;24;1;4
46349;154000;1163751424;1017409536;182832704;50;25;1;6
46851;155640;1163751424;1017409536;613756344;50;25;1;4
47352;157350;1163751424;1017409536;248918464;51;25;1;6
47854;159040;1155350528;1017384960;673721664;51;25;1;6
48355;160660;1160646656;1022623744;169427024;52;26;1;4
48856;162400;1160646656;1022623744;605905696;52;26;1;6
49357;164040;1160646656;1022623744;191537160;53;26;1;6
49858;165780;1160646656;1022623744;650350896;53;26;1;6
50359;167380;1163558912;1025175552;137107912;54;27;1;4
50860;168960;1163952128;1025679360;563882288;54;27;1;4
51360;170550;1163952128;1025679360;164821960;55;27;1;4
51861;172270;1163956224;1025679360;619424024;55;27;1;6
52363;173940;1161756672;1023401984;149244832;56;28;1;6
52864;175660;1161756672;1023401984;596897184;56;28;1;6
53370;177310;1153355776;1023569920;178147176;57;28;1;6
53871;179000;1153355776;1023569920;616082112;57;28;1;6
