OS Version: Microsoft Windows NT 10.0.19041.0;;;;;;;;
CLR Version: 3.1.10;;;;;;;;
Processor Count: 4;;;;;;;;
;;;;;;;;
Statistics        Avg      Stdev        Max;;;;;;;;
  Reqs/sec      1292.37     459.93    3367.25;;;;;;;;
  Latency       77.40ms    15.55ms   603.33ms;;;;;;;;
  Latency Distribution;;;;;;;;
     50%    66.03ms;;;;;;;;
     75%    90.54ms;;;;;;;;
     90%   111.62ms;;;;;;;;
     95%   127.53ms;;;;;;;;
     99%   161.27ms;;;;;;;;
  HTTP codes:;;;;;;;;
    1xx - 0, 2xx - 84016, 3xx - 0, 4xx - 0, 5xx - 0;;;;;;;;
    others - 0;;;;;;;;
  Throughput:    28.44MB/s;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
TS (ms);CPU time (ms);Private Mem (B);Working Set (B);Allocated Mem (B);Gen0 collections;Gen1 collections;Gen2 collections;ThreadPool size
0;0;122564608;122634240;40518832;1;0;0;4
524;2109;398344192;402214912;314150960;2;1;0;4
1056;4125;389423104;393707520;81463048;4;2;1;4
1599;6187;389435392;393764864;293259792;5;2;1;4
2184;8468;367706112;372137984;222053744;7;3;1;13
2774;10687;345866240;349831168;147147312;9;4;1;9
3306;12703;327069696;331628544;205511320;10;5;1;4
3885;14906;305983488;310988800;119637928;12;6;1;15
4437;16984;287092736;292220928;49740136;14;7;1;15
4946;19015;480964608;485765120;392595912;15;7;1;4
5462;20953;428326912;433332224;339831592;17;8;1;4
5981;22921;334336000;339582976;246312488;19;9;1;4
6493;24843;243998720;249491456;155429552;21;10;1;4
7067;26984;190550016;196521984;98648856;22;11;1;13
7573;28984;598183936;603246592;508784264;23;11;1;4
8179;31187;583491584;588853248;494562592;25;12;1;12
8688;33046;476614656;482156544;391846808;27;13;1;12
9227;35078;415170560;420835328;330597152;29;14;1;4
9737;37031;301297664;307085312;216339576;31;15;1;4
10253;38968;207876096;213884928;123599264;33;16;1;4
10864;41250;195403776;201396224;111096744;35;17;1;11
11451;43343;174624768;180805632;85371128;36;18;1;4
11965;45406;621600768;626733056;536193632;37;18;1;5
12493;47390;514162688;519581696;429303968;39;19;1;4
13009;49250;382300160;387969024;297348432;41;20;1;4
13528;51078;228708352;234713088;144432400;43;21;1;4
14063;53062;174833664;181039104;86815848;44;22;1;4
14610;55218;677941248;683110400;592541064;45;22;1;10
15141;57203;572723200;578048000;487543296;47;23;1;4
15712;59421;493715456;499175424;408685488;49;24;1;10
16247;61500;406818816;412479488;322045976;51;25;1;4
16766;63375;386191360;391933952;226274880;53;26;1;4
17295;65359;274243584;280174592;187742088;55;27;1;4
17807;67296;260657152;266743808;77196992;57;28;1;10
18337;69343;239415296;245542912;129701784;58;29;1;4
18924;71562;217370624;223543296;92052064;60;30;1;4
19462;73750;633417728;638640128;548129408;61;30;1;9
19979;75703;525078528;530563072;439118472;63;31;1;4
20493;77625;418795520;424001536;334645032;65;32;1;4
21027;79656;332824576;338186240;248751528;67;33;1;4
21587;81796;261472256;267001856;177616568;69;34;1;9
22129;83828;163512320;169369600;66272152;71;35;1;4
22639;85828;625983488;630865920;540720024;71;35;1;8
23164;87703;531730432;536727552;446455752;73;36;1;8
23684;89515;383864832;389447680;300008408;75;37;1;8
24227;91609;289886208;295587840;206230016;77;38;1;8
24757;93609;204898304;210767872;121476096;79;39;1;8
25325;95734;174006272;180047872;47936664;80;40;1;4
25855;97859;619278336;624316416;533995416;81;40;1;8
26388;99828;521244672;526446592;437245488;83;41;1;8
26905;101765;447578112;452972544;363156992;85;42;1;4
27427;103765;351477760;357117952;267882712;87;43;1;7
27945;105671;253767680;259543040;170378592;89;44;1;4
28493;107750;217440256;223457280;103101744;91;45;1;5
29032;109859;206454784;212631552;85296904;92;46;1;6
29585;111921;646672384;651870208;562244400;93;46;1;7
30087;113828;535011328;540516352;451140856;95;47;1;4
30605;115734;433537024;439218176;349952304;97;48;1;4
31137;117656;327778304;333631488;244173232;99;49;1;7
31650;119531;224096256;230170624;140839152;101;50;1;4
32211;121640;163024896;169357312;60286504;103;51;1;4
32735;123656;634552320;639873024;550193424;103;51;1;7
33251;125578;510136320;515616768;426297712;105;52;1;4
33762;127531;425504768;431222784;341768216;107;53;1;4
34280;129500;325849088;331640832;242256440;109;54;1;4
34790;131328;208994304;215183360;125868768;111;55;1;4
35326;133343;184221696;190517248;47629464;112;56;1;4
35853;135437;614064128;619352064;529740784;113;56;1;4
36370;137359;484331520;489889792;400361936;115;57;1;5
36891;139328;366084096;371908608;282568032;117;58;1;4
37415;141328;247681024;253784064;164417032;119;59;1;6
37937;143265;163008512;169340928;47891032;120;60;1;4
38450;145296;609193984;614543360;524867992;121;60;1;6
38981;147250;511594496;517189632;427724904;123;61;1;6
39497;149171;400265216;406056960;316553960;125;62;1;6
40045;151250;297885696;303804416;214514592;127;63;1;6
40564;153171;157634560;163880960;74665680;129;64;1;6
41072;155234;625094656;630423552;540513368;129;64;1;4
41616;157203;529899520;535576576;445730704;131;65;1;6
42131;159156;405606400;411541504;321916904;133;66;1;4
42644;161031;262893568;269135872;179792280;135;67;1;4
43221;163250;228323328;234700800;144794744;137;68;1;6
43743;165093;205651968;212107264;88096120;138;69;1;6
44272;167203;619130880;624685056;534909760;139;69;1;4
